"Step","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX"
"224","76.78","76.78","76.78","77.671","77.671","77.671","71.114","71.114","71.114","89.58","89.58","89.58","86.32399999999998","86.32399999999998","86.32399999999998","85.50699999999999","85.50699999999999","85.50699999999999","83.745","83.745","83.745","0","0","0"
"225","76.711","76.711","76.711","77.704","77.704","77.704","71.10199999999999","71.10199999999999","71.10199999999999","89.58","89.58","89.58","86.33600000000001","86.33600000000001","86.33600000000001","85.415","85.415","85.415","83.80300000000001","83.80300000000001","83.80300000000001","0","0","0"
"226","76.72300000000001","76.72300000000001","76.72300000000001","77.794","77.794","77.794","71.334","71.334","71.334","89.58100000000002","89.58100000000002","89.58100000000002","86.30399999999999","86.30399999999999","86.30399999999999","85.51600000000002","85.51600000000002","85.51600000000002","83.805","83.805","83.805","0","0","0"
"227","76.729","76.729","76.729","77.715","77.715","77.715","71.295","71.295","71.295","89.58100000000002","89.58100000000002","89.58100000000002","86.36","86.36","86.36","85.525","85.525","85.525","83.80199999999999","83.80199999999999","83.80199999999999","0","0","0"
"228","76.754","76.754","76.754","77.68699999999998","77.68699999999998","77.68699999999998","71.285","71.285","71.285","89.58100000000002","89.58100000000002","89.58100000000002","86.39","86.39","86.39","85.52199999999999","85.52199999999999","85.52199999999999","83.87399999999998","83.87399999999998","83.87399999999998","0","0","0"
"229","76.779","76.779","76.779","77.81999999999998","77.81999999999998","77.81999999999998","71.58699999999999","71.58699999999999","71.58699999999999","89.58100000000002","89.58100000000002","89.58100000000002","86.4","86.4","86.4","85.54699999999998","85.54699999999998","85.54699999999998","83.78199999999998","83.78199999999998","83.78199999999998","0","0","0"
"230","76.87","76.87","76.87","77.796","77.796","77.796","71.64699999999999","71.64699999999999","71.64699999999999","89.58199999999998","89.58199999999998","89.58199999999998","86.43199999999999","86.43199999999999","86.43199999999999","85.56800000000001","85.56800000000001","85.56800000000001","83.87","83.87","83.87","0","0","0"
"231","76.935","76.935","76.935","77.605","77.605","77.605","71.64199999999998","71.64199999999998","71.64199999999998","89.58199999999998","89.58199999999998","89.58199999999998","86.37399999999998","86.37399999999998","86.37399999999998","85.545","85.545","85.545","83.81600000000002","83.81600000000002","83.81600000000002","0","0","0"
"232","76.79000000000002","76.79000000000002","76.79000000000002","77.93300000000002","77.93300000000002","77.93300000000002","71.36800000000001","71.36800000000001","71.36800000000001","89.58199999999998","89.58199999999998","89.58199999999998","86.39899999999999","86.39899999999999","86.39899999999999","85.62199999999999","85.62199999999999","85.62199999999999","83.82300000000001","83.82300000000001","83.82300000000001","0","0","0"
"233","77.04300000000002","77.04300000000002","77.04300000000002","77.83499999999998","77.83499999999998","77.83499999999998","71.60800000000002","71.60800000000002","71.60800000000002","89.58199999999998","89.58199999999998","89.58199999999998","86.425","86.425","86.425","85.635","85.635","85.635","83.915","83.915","83.915","0","0","0"
"234","76.86499999999998","76.86499999999998","76.86499999999998","78.074","78.074","78.074","71.751","71.751","71.751","89.58300000000001","89.58300000000001","89.58300000000001","86.43100000000001","86.43100000000001","86.43100000000001","85.56100000000002","85.56100000000002","85.56100000000002","83.87399999999998","83.87399999999998","83.87399999999998","0","0","0"
"235","77.00300000000001","77.00300000000001","77.00300000000001","77.94","77.94","77.94","71.95300000000002","71.95300000000002","71.95300000000002","89.58300000000001","89.58300000000001","89.58300000000001","86.44600000000001","86.44600000000001","86.44600000000001","85.6","85.6","85.6","83.89899999999999","83.89899999999999","83.89899999999999","0","0","0"
"236","77.05","77.05","77.05","77.96199999999999","77.96199999999999","77.96199999999999","71.82699999999998","71.82699999999998","71.82699999999998","89.58300000000001","89.58300000000001","89.58300000000001","86.455","86.455","86.455","85.68399999999998","85.68399999999998","85.68399999999998","83.74300000000001","83.74300000000001","83.74300000000001","0","0","0"
"237","77.04300000000002","77.04300000000002","77.04300000000002","78.145","78.145","78.145","71.654","71.654","71.654","89.58300000000001","89.58300000000001","89.58300000000001","86.48300000000002","86.48300000000002","86.48300000000002","85.68300000000002","85.68300000000002","85.68300000000002","83.87","83.87","83.87","0","0","0"
"238","76.98199999999999","76.98199999999999","76.98199999999999","78.014","78.014","78.014","71.92300000000002","71.92300000000002","71.92300000000002","89.58399999999999","89.58399999999999","89.58399999999999","86.48399999999998","86.48399999999998","86.48399999999998","85.68199999999999","85.68199999999999","85.68199999999999","83.90699999999998","83.90699999999998","83.90699999999998","0","0","0"
"239","77.15300000000002","77.15300000000002","77.15300000000002","77.985","77.985","77.985","71.50199999999998","71.50199999999998","71.50199999999998","89.58399999999999","89.58399999999999","89.58399999999999","86.52300000000001","86.52300000000001","86.52300000000001","85.7","85.7","85.7","83.94800000000001","83.94800000000001","83.94800000000001","0","0","0"
"240","77.039","77.039","77.039","78.171","78.171","78.171","72.114","72.114","72.114","89.58399999999999","89.58399999999999","89.58399999999999","86.54100000000001","86.54100000000001","86.54100000000001","85.80199999999999","85.80199999999999","85.80199999999999","83.96699999999998","83.96699999999998","83.96699999999998","0","0","0"
"241","77.10800000000002","77.10800000000002","77.10800000000002","78.06300000000002","78.06300000000002","78.06300000000002","72.229","72.229","72.229","89.58399999999999","89.58399999999999","89.58399999999999","86.53300000000002","86.53300000000002","86.53300000000002","85.745","85.745","85.745","83.98","83.98","83.98","0","0","0"
"242","76.98300000000002","76.98300000000002","76.98300000000002","78.23300000000002","78.23300000000002","78.23300000000002","72.16800000000002","72.16800000000002","72.16800000000002","89.58399999999999","89.58399999999999","89.58399999999999","86.58699999999999","86.58699999999999","86.58699999999999","85.76","85.76","85.76","83.95699999999998","83.95699999999998","83.95699999999998","0","0","0"
"243","77.09300000000002","77.09300000000002","77.09300000000002","78.076","78.076","78.076","71.91","71.91","71.91","89.585","89.585","89.585","86.575","86.575","86.575","85.80300000000001","85.80300000000001","85.80300000000001","83.89699999999999","83.89699999999999","83.89699999999999","0","0","0"
"244","76.97499999999998","76.97499999999998","76.97499999999998","78.29300000000002","78.29300000000002","78.29300000000002","71.82300000000001","71.82300000000001","71.82300000000001","89.585","89.585","89.585","86.6","86.6","86.6","85.885","85.885","85.885","84.01600000000002","84.01600000000002","84.01600000000002","0","0","0"
"245","77.154","77.154","77.154","78.27800000000002","78.27800000000002","78.27800000000002","71.96699999999998","71.96699999999998","71.96699999999998","89.585","89.585","89.585","86.57800000000002","86.57800000000002","86.57800000000002","85.83399999999999","85.83399999999999","85.83399999999999","84.06199999999998","84.06199999999998","84.06199999999998","0","0","0"
"246","77.069","77.069","77.069","78.405","78.405","78.405","71.964","71.964","71.964","89.585","89.585","89.585","86.6","86.6","86.6","85.89699999999999","85.89699999999999","85.89699999999999","84.02699999999999","84.02699999999999","84.02699999999999","0","0","0"
"247","77.31199999999998","77.31199999999998","77.31199999999998","78.221","78.221","78.221","71.89699999999999","71.89699999999999","71.89699999999999","89.58600000000001","89.58600000000001","89.58600000000001","86.56800000000001","86.56800000000001","86.56800000000001","85.88","85.88","85.88","84.035","84.035","84.035","0","0","0"
"248","77.33300000000001","77.33300000000001","77.33300000000001","78.374","78.374","78.374","72.48699999999998","72.48699999999998","72.48699999999998","89.58600000000001","89.58600000000001","89.58600000000001","86.63399999999999","86.63399999999999","86.63399999999999","85.84699999999998","85.84699999999998","85.84699999999998","84.19300000000001","84.19300000000001","84.19300000000001","0","0","0"
"249","77.349","77.349","77.349","78.189","78.189","78.189","72.125","72.125","72.125","89.58600000000001","89.58600000000001","89.58600000000001","86.61300000000001","86.61300000000001","86.61300000000001","85.83699999999999","85.83699999999999","85.83699999999999","84.11199999999998","84.11199999999998","84.11199999999998","0","0","0"
"250","77.384","77.384","77.384","78.41800000000002","78.41800000000002","78.41800000000002","72.21800000000002","72.21800000000002","72.21800000000002","89.58600000000001","89.58600000000001","89.58600000000001","86.64199999999998","86.64199999999998","86.64199999999998","85.82899999999998","85.82899999999998","85.82899999999998","84.12399999999998","84.12399999999998","84.12399999999998","0","0","0"
"251","77.38199999999999","77.38199999999999","77.38199999999999","78.33","78.33","78.33","72.28300000000002","72.28300000000002","72.28300000000002","89.58699999999999","89.58699999999999","89.58699999999999","86.644","86.644","86.644","85.88600000000001","85.88600000000001","85.88600000000001","84.175","84.175","84.175","0","0","0"
"252","77.271","77.271","77.271","78.51699999999998","78.51699999999998","78.51699999999998","72.526","72.526","72.526","89.58699999999999","89.58699999999999","89.58699999999999","86.63300000000001","86.63300000000001","86.63300000000001","85.91","85.91","85.91","84.085","84.085","84.085","0","0","0"
"253","77.36","77.36","77.36","78.40199999999999","78.40199999999999","78.40199999999999","72.34199999999998","72.34199999999998","72.34199999999998","89.58699999999999","89.58699999999999","89.58699999999999","86.70800000000001","86.70800000000001","86.70800000000001","85.89800000000001","85.89800000000001","85.89800000000001","84.17","84.17","84.17","0","0","0"
"254","77.28199999999998","77.28199999999998","77.28199999999998","78.501","78.501","78.501","72.006","72.006","72.006","89.58699999999999","89.58699999999999","89.58699999999999","86.69100000000002","86.69100000000002","86.69100000000002","85.95399999999998","85.95399999999998","85.95399999999998","84.16100000000002","84.16100000000002","84.16100000000002","0","0","0"
"255","77.36300000000001","77.36300000000001","77.36300000000001","78.595","78.595","78.595","72.34","72.34","72.34","89.58800000000001","89.58800000000001","89.58800000000001","86.68600000000002","86.68600000000002","86.68600000000002","85.91100000000002","85.91100000000002","85.91100000000002","84.19199999999998","84.19199999999998","84.19199999999998","0","0","0"
"256","77.25699999999999","77.25699999999999","77.25699999999999","78.62199999999999","78.62199999999999","78.62199999999999","72.476","72.476","72.476","89.58800000000001","89.58800000000001","89.58800000000001","86.68600000000002","86.68600000000002","86.68600000000002","85.91899999999998","85.91899999999998","85.91899999999998","84.20199999999998","84.20199999999998","84.20199999999998","0","0","0"
"257","77.51000000000002","77.51000000000002","77.51000000000002","78.519","78.519","78.519","72.44800000000001","72.44800000000001","72.44800000000001","89.58800000000001","89.58800000000001","89.58800000000001","86.63899999999998","86.63899999999998","86.63899999999998","85.975","85.975","85.975","84.20699999999998","84.20699999999998","84.20699999999998","0","0","0"
"258","77.424","77.424","77.424","78.57800000000002","78.57800000000002","78.57800000000002","72.88800000000002","72.88800000000002","72.88800000000002","89.58800000000001","89.58800000000001","89.58800000000001","86.67800000000001","86.67800000000001","86.67800000000001","85.97899999999998","85.97899999999998","85.97899999999998","84.275","84.275","84.275","0","0","0"
"259","77.435","77.435","77.435","78.55800000000002","78.55800000000002","78.55800000000002","72.50800000000001","72.50800000000001","72.50800000000001","89.58899999999998","89.58899999999998","89.58899999999998","86.7","86.7","86.7","85.995","85.995","85.995","84.42899999999999","84.42899999999999","84.42899999999999","0","0","0"
"260","77.43699999999998","77.43699999999998","77.43699999999998","78.64300000000001","78.64300000000001","78.64300000000001","72.98199999999999","72.98199999999999","72.98199999999999","89.58899999999998","89.58899999999998","89.58899999999998","86.70399999999998","86.70399999999998","86.70399999999998","85.97100000000002","85.97100000000002","85.97100000000002","84.26300000000002","84.26300000000002","84.26300000000002","0","0","0"
"261","77.48999999999998","77.48999999999998","77.48999999999998","78.636","78.636","78.636","73.145","73.145","73.145","89.59","89.59","89.59","86.735","86.735","86.735","86.01300000000002","86.01300000000002","86.01300000000002","84.27199999999999","84.27199999999999","84.27199999999999","0","0","0"
"262","77.664","77.664","77.664","78.70999999999998","78.70999999999998","78.70999999999998","72.625","72.625","72.625","89.59","89.59","89.59","86.78199999999998","86.78199999999998","86.78199999999998","85.99699999999999","85.99699999999999","85.99699999999999","84.26","84.26","84.26","0","0","0"
"263","77.596","77.596","77.596","78.716","78.716","78.716","72.861","72.861","72.861","89.59","89.59","89.59","86.73800000000001","86.73800000000001","86.73800000000001","86.03300000000002","86.03300000000002","86.03300000000002","84.27100000000002","84.27100000000002","84.27100000000002","0","0","0"
"264","77.771","77.771","77.771","78.76800000000001","78.76800000000001","78.76800000000001","72.63","72.63","72.63","89.59","89.59","89.59","86.77899999999998","86.77899999999998","86.77899999999998","86.035","86.035","86.035","84.26100000000001","84.26100000000001","84.26100000000001","0","0","0"
"265","77.681","77.681","77.681","78.701","78.701","78.701","72.894","72.894","72.894","89.59","89.59","89.59","86.80699999999999","86.80699999999999","86.80699999999999","86.07800000000002","86.07800000000002","86.07800000000002","84.3","84.3","84.3","0","0","0"
"266","77.639","77.639","77.639","78.72300000000001","78.72300000000001","78.72300000000001","72.95","72.95","72.95","89.591","89.591","89.591","86.81","86.81","86.81","86.09","86.09","86.09","84.23800000000001","84.23800000000001","84.23800000000001","0","0","0"
