"Step","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX"
"611","79.399","79.399","79.399","81.82199999999999","81.82199999999999","81.82199999999999","80.571","80.571","80.571","86.33","86.33","86.33","87.29800000000002","87.29800000000002","87.29800000000002","87.65699999999998","87.65699999999998","87.65699999999998","89.77100000000002","89.77100000000002","89.77100000000002"
"612","79.34699999999998","79.34699999999998","79.34699999999998","81.97800000000001","81.97800000000001","81.97800000000001","80.634","80.634","80.634","86.17300000000002","86.17300000000002","86.17300000000002","87.15600000000002","87.15600000000002","87.15600000000002","87.67100000000002","87.67100000000002","87.67100000000002","89.77199999999999","89.77199999999999","89.77199999999999"
"613","79.515","79.515","79.515","81.85199999999999","81.85199999999999","81.85199999999999","80.626","80.626","80.626","86.12","86.12","86.12","87.18699999999998","87.18699999999998","87.18699999999998","87.48199999999999","87.48199999999999","87.48199999999999","89.77199999999999","89.77199999999999","89.77199999999999"
"614","79.395","79.395","79.395","81.90300000000002","81.90300000000002","81.90300000000002","80.42300000000002","80.42300000000002","80.42300000000002","86.03600000000002","86.03600000000002","86.03600000000002","87.23","87.23","87.23","87.54300000000002","87.54300000000002","87.54300000000002","89.77199999999999","89.77199999999999","89.77199999999999"
"615","79.529","79.529","79.529","81.97899999999998","81.97899999999998","81.97899999999998","80.829","80.829","80.829","86.19899999999998","86.19899999999998","86.19899999999998","87.25100000000002","87.25100000000002","87.25100000000002","87.56899999999999","87.56899999999999","87.56899999999999","89.77300000000001","89.77300000000001","89.77300000000001"
"616","79.654","79.654","79.654","81.99300000000001","81.99300000000001","81.99300000000001","80.575","80.575","80.575","86.19100000000002","86.19100000000002","86.19100000000002","87.29600000000002","87.29600000000002","87.29600000000002","87.76600000000002","87.76600000000002","87.76600000000002","89.77300000000001","89.77300000000001","89.77300000000001"
"617","79.321","79.321","79.321","81.96699999999998","81.96699999999998","81.96699999999998","80.554","80.554","80.554","86.23399999999998","86.23399999999998","86.23399999999998","87.25800000000001","87.25800000000001","87.25800000000001","87.63699999999999","87.63699999999999","87.63699999999999","89.77399999999999","89.77399999999999","89.77399999999999"
"618","79.341","79.341","79.341","82.02800000000002","82.02800000000002","82.02800000000002","80.53199999999998","80.53199999999998","80.53199999999998","86.30199999999999","86.30199999999999","86.30199999999999","87.24300000000001","87.24300000000001","87.24300000000001","87.56800000000001","87.56800000000001","87.56800000000001","89.77399999999999","89.77399999999999","89.77399999999999"
"619","79.30300000000001","79.30300000000001","79.30300000000001","81.655","81.655","81.655","80.769","80.769","80.769","86.13800000000002","86.13800000000002","86.13800000000002","87.23199999999999","87.23199999999999","87.23199999999999","87.56899999999999","87.56899999999999","87.56899999999999","89.77399999999999","89.77399999999999","89.77399999999999"
"620","79.531","79.531","79.531","81.76300000000002","81.76300000000002","81.76300000000002","80.59","80.59","80.59","86.31199999999998","86.31199999999998","86.31199999999998","87.44100000000002","87.44100000000002","87.44100000000002","87.795","87.795","87.795","89.775","89.775","89.775"
"621","79.316","79.316","79.316","81.89300000000001","81.89300000000001","81.89300000000001","80.62300000000002","80.62300000000002","80.62300000000002","86.26399999999998","86.26399999999998","86.26399999999998","87.24600000000001","87.24600000000001","87.24600000000001","87.72899999999998","87.72899999999998","87.72899999999998","89.775","89.775","89.775"
"622","79.43000000000002","79.43000000000002","79.43000000000002","81.676","81.676","81.676","80.64699999999999","80.64699999999999","80.64699999999999","86.15","86.15","86.15","87.29300000000002","87.29300000000002","87.29300000000002","87.61100000000002","87.61100000000002","87.61100000000002","89.77600000000001","89.77600000000001","89.77600000000001"
"623","79.45999999999998","79.45999999999998","79.45999999999998","81.95399999999998","81.95399999999998","81.95399999999998","80.645","80.645","80.645","86.14600000000002","86.14600000000002","86.14600000000002","87.22899999999998","87.22899999999998","87.22899999999998","87.60100000000001","87.60100000000001","87.60100000000001","89.77600000000001","89.77600000000001","89.77600000000001"
"624","79.72","79.72","79.72","81.951","81.951","81.951","80.749","80.749","80.749","86.14199999999998","86.14199999999998","86.14199999999998","87.17699999999999","87.17699999999999","87.17699999999999","87.57","87.57","87.57","89.77699999999999","89.77699999999999","89.77699999999999"
"625","79.424","79.424","79.424","81.98600000000002","81.98600000000002","81.98600000000002","80.74699999999999","80.74699999999999","80.74699999999999","86.24699999999999","86.24699999999999","86.24699999999999","87.26600000000002","87.26600000000002","87.26600000000002","87.72100000000002","87.72100000000002","87.72100000000002","89.77699999999999","89.77699999999999","89.77699999999999"
"626","79.566","79.566","79.566","81.99800000000002","81.99800000000002","81.99800000000002","80.64199999999998","80.64199999999998","80.64199999999998","86.144","86.144","86.144","87.34800000000001","87.34800000000001","87.34800000000001","87.73699999999998","87.73699999999998","87.73699999999998","89.77699999999999","89.77699999999999","89.77699999999999"
"627","79.549","79.549","79.549","81.80699999999999","81.80699999999999","81.80699999999999","80.689","80.689","80.689","86.11100000000002","86.11100000000002","86.11100000000002","87.22600000000001","87.22600000000001","87.22600000000001","87.67100000000002","87.67100000000002","87.67100000000002","89.77800000000002","89.77800000000002","89.77800000000002"
"628","79.64800000000001","79.64800000000001","79.64800000000001","81.98899999999999","81.98899999999999","81.98899999999999","80.83300000000001","80.83300000000001","80.83300000000001","86.21300000000001","86.21300000000001","86.21300000000001","87.24600000000001","87.24600000000001","87.24600000000001","87.72899999999998","87.72899999999998","87.72899999999998","89.77800000000002","89.77800000000002","89.77800000000002"
"629","79.55500000000002","79.55500000000002","79.55500000000002","81.93899999999998","81.93899999999998","81.93899999999998","80.55699999999999","80.55699999999999","80.55699999999999","86.22800000000001","86.22800000000001","86.22800000000001","87.35399999999998","87.35399999999998","87.35399999999998","87.61399999999999","87.61399999999999","87.61399999999999","89.77899999999998","89.77899999999998","89.77899999999998"
"630","79.58300000000001","79.58300000000001","79.58300000000001","81.879","81.879","81.879","80.484","80.484","80.484","86.17699999999999","86.17699999999999","86.17699999999999","87.27800000000002","87.27800000000002","87.27800000000002","87.66899999999998","87.66899999999998","87.66899999999998","89.77899999999998","89.77899999999998","89.77899999999998"
"631","79.51300000000002","79.51300000000002","79.51300000000002","81.69800000000001","81.69800000000001","81.69800000000001","80.54000000000002","80.54000000000002","80.54000000000002","86.30800000000002","86.30800000000002","86.30800000000002","87.335","87.335","87.335","87.695","87.695","87.695","89.78","89.78","89.78"
"632","79.426","79.426","79.426","81.81199999999998","81.81199999999998","81.81199999999998","80.49300000000001","80.49300000000001","80.49300000000001","86.39800000000001","86.39800000000001","86.39800000000001","87.38899999999998","87.38899999999998","87.38899999999998","87.66199999999999","87.66199999999999","87.66199999999999","89.78","89.78","89.78"
"633","79.435","79.435","79.435","81.87199999999999","81.87199999999999","81.87199999999999","80.70800000000001","80.70800000000001","80.70800000000001","86.12","86.12","86.12","87.19","87.19","87.19","87.69899999999998","87.69899999999998","87.69899999999998","89.78100000000002","89.78100000000002","89.78100000000002"
"634","79.655","79.655","79.655","81.839","81.839","81.839","80.72199999999998","80.72199999999998","80.72199999999998","86.29399999999998","86.29399999999998","86.29399999999998","87.25399999999999","87.25399999999999","87.25399999999999","87.75","87.75","87.75","89.78100000000002","89.78100000000002","89.78100000000002"
"635","79.495","79.495","79.495","81.856","81.856","81.856","80.48999999999998","80.48999999999998","80.48999999999998","86.32","86.32","86.32","87.299","87.299","87.299","87.58699999999999","87.58699999999999","87.58699999999999","89.78199999999998","89.78199999999998","89.78199999999998"
"636","79.77","79.77","79.77","81.91199999999999","81.91199999999999","81.91199999999999","80.476","80.476","80.476","86.09199999999998","86.09199999999998","86.09199999999998","87.16899999999998","87.16899999999998","87.16899999999998","87.68600000000002","87.68600000000002","87.68600000000002","89.78199999999998","89.78199999999998","89.78199999999998"
"637","79.61199999999998","79.61199999999998","79.61199999999998","81.75199999999998","81.75199999999998","81.75199999999998","80.644","80.644","80.644","86.19199999999998","86.19199999999998","86.19199999999998","87.39899999999999","87.39899999999999","87.39899999999999","87.75600000000001","87.75600000000001","87.75600000000001","89.78199999999998","89.78199999999998","89.78199999999998"
"638","79.286","79.286","79.286","82.02","82.02","82.02","80.709","80.709","80.709","86.31399999999998","86.31399999999998","86.31399999999998","87.42","87.42","87.42","87.725","87.725","87.725","89.78300000000002","89.78300000000002","89.78300000000002"
"639","79.62199999999999","79.62199999999999","79.62199999999999","81.85699999999999","81.85699999999999","81.85699999999999","80.575","80.575","80.575","86.15800000000002","86.15800000000002","86.15800000000002","87.355","87.355","87.355","87.69399999999999","87.69399999999999","87.69399999999999","89.784","89.784","89.784"
"640","79.661","79.661","79.661","81.901","81.901","81.901","80.62199999999999","80.62199999999999","80.62199999999999","86.31300000000002","86.31300000000002","86.31300000000002","87.39800000000001","87.39800000000001","87.39800000000001","87.77300000000001","87.77300000000001","87.77300000000001","89.784","89.784","89.784"
"641","79.73199999999999","79.73199999999999","79.73199999999999","82.14699999999999","82.14699999999999","82.14699999999999","80.531","80.531","80.531","86.19399999999999","86.19399999999999","86.19399999999999","87.40199999999999","87.40199999999999","87.40199999999999","87.705","87.705","87.705","89.785","89.785","89.785"
"642","79.586","79.586","79.586","81.97800000000001","81.97800000000001","81.97800000000001","80.634","80.634","80.634","86.23","86.23","86.23","87.30199999999999","87.30199999999999","87.30199999999999","87.76600000000002","87.76600000000002","87.76600000000002","89.785","89.785","89.785"
"643","79.40300000000002","79.40300000000002","79.40300000000002","81.97399999999999","81.97399999999999","81.97399999999999","80.61800000000001","80.61800000000001","80.61800000000001","86.135","86.135","86.135","87.35800000000002","87.35800000000002","87.35800000000002","87.75100000000002","87.75100000000002","87.75100000000002","89.78600000000002","89.78600000000002","89.78600000000002"
"644","79.59199999999998","79.59199999999998","79.59199999999998","81.834","81.834","81.834","80.674","80.674","80.674","86.32899999999998","86.32899999999998","86.32899999999998","87.215","87.215","87.215","87.80399999999999","87.80399999999999","87.80399999999999","89.78600000000002","89.78600000000002","89.78600000000002"
"645","79.715","79.715","79.715","81.89300000000001","81.89300000000001","81.89300000000001","80.711","80.711","80.711","86.21100000000001","86.21100000000001","86.21100000000001","87.29800000000002","87.29800000000002","87.29800000000002","87.64199999999998","87.64199999999998","87.64199999999998","89.78699999999999","89.78699999999999","89.78699999999999"
"646","79.71699999999998","79.71699999999998","79.71699999999998","81.754","81.754","81.754","80.70199999999998","80.70199999999998","80.70199999999998","86.35100000000001","86.35100000000001","86.35100000000001","87.45600000000002","87.45600000000002","87.45600000000002","87.89600000000002","87.89600000000002","87.89600000000002","89.78699999999999","89.78699999999999","89.78699999999999"
"647","79.564","79.564","79.564","82.085","82.085","82.085","80.495","80.495","80.495","86.03699999999999","86.03699999999999","86.03699999999999","87.22600000000001","87.22600000000001","87.22600000000001","87.69300000000001","87.69300000000001","87.69300000000001","89.78800000000001","89.78800000000001","89.78800000000001"
"648","79.67300000000002","79.67300000000002","79.67300000000002","81.93699999999998","81.93699999999998","81.93699999999998","80.575","80.575","80.575","86.25800000000001","86.25800000000001","86.25800000000001","87.424","87.424","87.424","87.74399999999999","87.74399999999999","87.74399999999999","89.78800000000001","89.78800000000001","89.78800000000001"
"649","79.795","79.795","79.795","81.91699999999999","81.91699999999999","81.91699999999999","80.65699999999998","80.65699999999998","80.65699999999998","86.284","86.284","86.284","87.35899999999998","87.35899999999998","87.35899999999998","87.84300000000002","87.84300000000002","87.84300000000002","89.78899999999999","89.78899999999999","89.78899999999999"
"650","79.716","79.716","79.716","82.08399999999999","82.08399999999999","82.08399999999999","80.556","80.556","80.556","86.13300000000001","86.13300000000001","86.13300000000001","87.20399999999998","87.20399999999998","87.20399999999998","87.62399999999998","87.62399999999998","87.62399999999998","89.78899999999999","89.78899999999999","89.78899999999999"
"651","79.664","79.664","79.664","81.85699999999999","81.85699999999999","81.85699999999999","80.664","80.664","80.664","86.34800000000001","86.34800000000001","86.34800000000001","87.42199999999998","87.42199999999998","87.42199999999998","87.75300000000001","87.75300000000001","87.75300000000001","89.79","89.79","89.79"
